speaker,original_jp,original_en,translated,scene,scene_line,resource,message_id,also_shown_in,notes
Alicia,お父様…,Father...,,1,1,1281,2,1307,
Arngrim,連れて行くんじゃないのか？,We're not taking her with us?,,1,2,1281,37,,
Walther,〓はかなのはお前の方じゃ 戦乙女が <PART> ――,"The only fool here is you, Battle Maiden!",,2,1,1281,6,,
Gyne,エインフェリアにされるなど願い下げだ！,We'll have to pass on becoming einherjar.,,2,2,1281,7,,
Hrist,グールパウダーか…,Ghoul powder.,,2,3,1281,9,,
Hrist,不死者と成り果ててまで逃れようとは…どいつもこいつも それほど神が〓いか,"These mortals despise the gods so much
they'd rather become demons than face
their fate?",,2,4,1281,10,,
Dallas,そして 何よりも…,And his heart's desire,,2,5,1281,12,,
Dallas,そのためには“王呼の秘法”が必要だと王に進言したのはウ〓ルザだ…,"Walther told him he would need the
Sovereign's Rite.",,2,6,1281,15,,
Dallas,オーディンだけが使える失伝魔法…ヴァルキリーの転生システムだ…,"A lost magick known only to Odin himself.
It's the system of valkyrie rebirth.",,2,7,1281,17,,
Dallas,それでも… ウ〓ルザとガインは〓し進めた結果的に〓も加〓してしまった…,"Nevertheless, Walther and Gyne kept
insisting, and before long I found
myself caught up in it, too.",,2,8,1281,20,,
Dallas,…〓を遠くへやるよう王に進言したのは この〓だ…,"The one who advised the king to send you
away <PART> ---- <PART> it was me.",,2,9,1281,24,,
Dallas,…許してほしい,Forgive me.,,2,10,1281,26,,
Dallas,戦乙女！ 貴様さえいなければ！,"Cursed Battle Maiden! If only it weren't
for you!",,2,11,1281,34,,
Alicia,ダレス！ ダレス！,Dallas! Dallas!,,2,12,1281,27,,
Dylan,心まで不死者となったか…,He's become a demon to the core.,,2,13,1281,28,,
Rufus,どこへ行くんだ！？,Where are you going!?,,2,14,1281,29,,
Alicia,お母様を迎えに…きっとまだ城に隠れているはずです,"I must go see my mother.
I'm sure she's somewhere in the castle.",,2,15,1281,30,,
Silmeria,ディパンは負けても 私達にはまだミッドガルドを救う戦いが残されてる <PART> ――,"But remember that even if we lose Dipan,
we still have to fight to save Midgard.",,2,16,1281,32,,
Hrist,〓まで待ってやるそれまでせいぜい〓を〓め合え,"Give them until nightfall. They can lick
their wounds in the meantime.",,3,1,1281,3,,
Rufus,クソッ…,Curse you!,,3,2,1281,4,,
Hrist,役立たずが… これが三〓者とはディパンもつくづく〓はかと言うほかない,"Pathetic. If these pass for mages in
Dipan, then it's a country of fools.",,3,3,1281,5,,
Walther,ダレスよ 〓シも今に楽になれるぞよ…,Dallas! You don't need to suffer anymore...,,3,4,1281,8,,
Dallas,ディパンが何者からも支配を受けず永遠の平和を〓受する事…,"that Dipan be free from tyranny and
enjoy eternal peace and prosperity.",,3,5,1281,11,,
Dallas,…アリーシャが完全な人間になる事…,that you could live as a complete person.,,3,6,1281,13,,
Alicia,王呼の… 秘法？,The Sovereign's...Rite?,,3,7,1281,16,,
Alicia,お父様は… そんな大それた研究のために多くの命を犠牲にしていたというの？,"My father sacrificed all those innocent
people's lives just to complete that
shameful research?",,3,8,1281,18,,
Dallas,完成する見込みのない研究のための犠牲に最も心を痛めていたのも 他ならぬ王だ…,"It tore at his heart to sacrifice so
many for the experiments. He was a
compassionate king.",,3,9,1281,19,,
Dallas,…若くして三〓者に〓せられた事で思い上がったとしか言いようがない,"Being one of the Three Mages at such a
young age... I was consumed by vanity.",,3,10,1281,21,,
Alicia,もういいわ ダレス…,"Enough, Dallas.",,3,11,1281,22,,
Dallas,最後に一つだけ 謝らせてほしい…,"Please, let me apologize for one last thing...",,3,12,1281,23,,
Dallas,〓に…余計な心配をかけたくなかっただから 王も〓〓に同意してくれた…,"I wanted you to be innocent of the
knowledge. So did your father <PART> ---- <PART> that's
why he agreed to it.",,3,13,1281,25,,
Silmeria,だといいけど…,I hope so.,,3,14,1281,31,,
Silmeria,いずれにせよ城へ戻って〓分な備えをしなくては…,"Either way, we have to return to the
castle and prepare ourselves.",,3,15,1281,33,,
Alicia,やめてーッ！,No!!!,,3,16,1281,38,,
Dallas,王が望んだのは…,It was the king's wish,,3,17,1281,35,,
Dallas,…ただそれだけだ,That's all he wanted.,,3,18,1281,36,,
,ガイン,Gyne,,6,10,1281,2755,1283 1337,not displayed by the event script
