speaker,original_jp,original_en,translated,scene,scene_line,resource,message_id,also_shown_in,notes
Merchant,いらっしゃいませ！ 旅は道連れ世は情け旅から旅への行〓屋でございます,"Hear ye, hear ye, o weary travelers!
The traveling salesman is here to serve!",,1,1,109,4,,
Merchant,またのご利用 心からお待ちにしております！,I look forward to our next meeting!,,1,2,109,3,,
Owner,うーん… 〓にある火山〓〓とか？でもまだ〓〓流れてるし お〓めはできないなあ <PART> 勇〓な戦死を迎えて 戦乙女の姿を〓みたいって言うのなら話は別だけどね～,"Hmm...the volcanic caverns to the south?
There's still magma flowing through there. <PART>
---
Unless you want to die and meet a valkyrie,
I recommend against taking the trip!",,1,3,109,5,,
Adventurer,この辺で魔物が出そうな場所って知らない？ちょっと欲しい素材があるのよ,"Where can I find monsters around here?
I need a certain material.",,1,4,109,6,,
Adventurer,〓〓か… ねえ お〓の中で弓闘士とか魔術師の〓〓者とかいない？ <PART> 弓闘士と魔術師を〓めてグルー〓を構成すれば人数に関わらず〓程が最大になるし <PART> 〓い中 わざわざ〓り回らなくても戦闘を有利に進められるはずなんだけど…,"Liquid hot magma... Say, are any of
your customers archers or sorcerers? <PART>
---
A group containing archers or sorcerers
gives the best attack range. <PART>
---
Not having to run around in the heat
will be advantageous in battle.",,1,5,109,16,,
Owner,あいにく 今はお〓がいなくてね～ご期待に〓えられそうにも無いなぁ,"Sadly, there aren't many customers, and it
doesn't look likely to change anytime soon.",,1,6,109,7,,
Townsperson,まったく… 〓〓者ってヤツはどうして危〓に〓び込みたがるんだろうねえ <PART> この間も 宝を求めて火山〓〓に向かったヤツが居たけれど 帰っちゃこなかったよ,"I just don't understand adventurer types!
Why must they throw themselves at danger? <PART>
---
A treasure hunter went to the caverns
the other day, but he never came back.",,1,7,109,8,,
Townsperson,宝を求めて命を捨てるハメになっちまったら元も子も無いと思うんだがねえ,"Throw your life away chasing treasure,
and you'll be left with nothing!",,1,8,109,9,,
Merchant,おおっと いらっしゃいませ！旅から旅への行〓人でございます！,"Look who we have here! A customer?
The traveling salesman is here to serve!",,1,9,109,10,,
Merchant,またのご利用 心からお待ちしております！,I look forward to our next meeting!,,1,10,109,11,,
Adventurer,クレルモンフェランが傭兵を〓ってたんで参加したんだが すぐに遠〓〓練に出されてよお <PART> こんな砂漠で戦闘〓練なんざ冗談じゃねえっつーの,"Crell Monferaigne were hiring troops, so
I signed on. The drills started right after. <PART>
---
Battle drills in the middle of the
desert are not my idea of fun.",,1,11,109,12,,
Adventurer,適当に時間潰して〓練サ求って楽してお手当てを貫うぜ 俺は,"I'll just cut the drills, kill time, and
take my money, thank you very much.",,1,12,109,13,,
Townsperson,なあ どっかで何かあったのか？旅人が騒いでいるんだが…,"Did something happen somewhere?
The travelers are raising a ruckus.",,1,13,109,14,,
Townsperson,ディパンって〓の方の国だろ？〓者が居るとか色々噂は聞くけどねえ…,"Dipan is that country way up north, right?
I heard that they had mages or something...",,1,14,109,15,,
